run_id,scenario,arm,repetition,phase,data_origin,site,operator_id_pseudonym,target_node,violation_type,t_attack,t_detect,t_alert,t_action_start,t_contain,t_service_restore,t_recover,detection_latency,containment_latency,detected,contained,recovered,detector_used,action_selected,action_optimal,action_regret,containment_effect,residual_impact,policy_violation,unsafe_action,rollback,fp_samples_holdout,fp_rate_holdout,fp_nodes_persistent,fp_per_hour,integrity_tp,integrity_fp,integrity_cycles,kappa,convergence_margin,source_localized,blast_recall,blast_precision,whatif_abs_err,nri,availability_below_amin,min_availability,orchestrator_cpu_s,run_cpu_s,censored_restore,exclusion_flag,exclusion_reason,protocol_deviation,execution_order,start_utc,raw_log_path,raw_log_sha256
CONF-S3-A4-r031,S3,A4,31,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,306.0,307.0,315.001,323.001,104.0,38.000999999999976,6.0,23.000999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.5150692977535084,0.03,0,0,0,46,0.019166666666666665,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.9371938625687295,0.08458333333333333,0.29859019467748704,0.00014665399999813644,0.023900405999999208,0,0,,,778,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S3-A4-r031.json.gz,8da94b64f9fbfb73f82caab1f206de2f0a157f66a934bb8eada8637235805389
CONF-S3-A2-r031,S3,A2,31,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,306.0,307.0,315.001,323.001,104.5,38.000999999999976,6.0,23.000999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.5150692977535084,0.03,0,0,0,46,0.019166666666666665,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.9370579810530372,0.08333333333333333,0.2972724033312393,0.00012358900000108974,0.02355875499999982,0,0,,,779,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S3-A2-r031.json.gz,31ae7d81ae280322c3f0a07c8763c87ea8f1779ed579d9714423a3eb18ca3f5a
CONF-S3-A3-r031,S3,A3,31,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,306.0,307.0,315.001,323.001,111.5,38.000999999999976,6.0,23.000999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.5150692977535084,0.03,0,0,0,46,0.019166666666666665,0,0.0,0,0,0,1.6385095700696641,1.0,1,0.6,1.0,0.18872859115695617,0.937048680040402,0.08416666666666667,0.2978964060982167,0.0009439690000014878,0.025543381999998616,0,0,,,780,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S3-A3-r031.json.gz,777ddbf40a90709b3b4a6dd029bd87353e5e3e626ebb1863fe1a45ede58ed607
CONF-S4-A5-r002,S4,A5,2,confirmatory,simulation,SIL-container,AUTO,e2,security_label,300.0,300.0,301.0,309.001,317.001,50.0,32.000999999999976,0.0,17.000999999999976,1,1,1,,deny_and_reschedule,1,0.0,0.258505403082516,0.03,0,0,0,0,0.0,0,0.0,0,0,0,1.201164029785296,1.0,1,0.0,nan,0.05707165623915411,0.9876541981904268,0.0325,0.8615967369115484,0.0006948189999995691,0.008681885999997974,0,0,,,781,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A5-r002.json.gz,a52a5d6ab8dbd97683b7b0ddef236af23d10d96f6d59e68f357b0d22aa4c31e6
CONF-S4-A1-r002,S4,A1,2,confirmatory,simulation,SIL-container,AUTO,e2,security_label,300.0,nan,873.8366803010875,874.8366803010875,902.8366803010875,633.0,617.8366803010875,nan,602.8366803010875,0,1,1,,deny_and_reschedule,1,0.0,0.258505403082516,0.03,1,1,1,0,0.0,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.8524777421859414,0.5208333333333334,0.8377309053250175,0.00012071300000116025,0.019947967999996763,0,0,,,782,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A1-r002.json.gz,393d1e247225467bb83f1788954d3b73d62b74aec1c1b4f57ceb38feb33ed6bc
CONF-S4-A0-r002,S4,A0,2,confirmatory,simulation,SIL-container,OP-SIM,e2,security_label,300.0,nan,747.6242027743265,748.6242027743265,776.6242027743265,506.5,491.6242027743265,nan,476.6242027743265,0,1,1,,deny_and_reschedule,1,0.0,0.258505403082516,0.03,1,1,0,0,0.0,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.8765998394042966,0.41541666666666666,0.8371312429389289,0.00012164199999986636,0.017579197999999963,0,0,,,783,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A0-r002.json.gz,51eb8736df7f79e8f79f8aa1d844270ebc694d22e17ede3875f843919577b6e7
CONF-S4-A2-r002,S4,A2,2,confirmatory,simulation,SIL-container,AUTO,e2,security_label,300.0,nan,799.3747170606422,800.3747170606422,828.3747170606422,558.0,543.3747170606422,nan,528.3747170606422,0,1,1,,deny_and_reschedule,1,0.0,0.258505403082516,0.03,1,1,1,0,0.0,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.8642512710199757,0.45875,0.8387382940791736,0.00013922100000129944,0.018864515000000637,0,0,,,784,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A2-r002.json.gz,47e6918f7d4d0671a607d4c8cd6639198ba3fc9b03b8c350eb095172870c2184
CONF-S4-A4-r002,S4,A4,2,confirmatory,simulation,SIL-container,AUTO,e2,security_label,300.0,300.0,301.0,309.001,317.001,51.0,32.000999999999976,0.0,17.000999999999976,1,1,1,,deny_and_reschedule,1,0.0,0.258505403082516,0.03,0,0,0,0,0.0,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.9875101589826228,0.034166666666666665,0.8624141564410385,0.00012599900000154207,0.007913628000000728,0,0,,,785,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A4-r002.json.gz,284111b22d57106e2a95a303e31d04ae03879db085ce8150b518db01c820f604
CONF-S4-A3-r002,S4,A3,2,confirmatory,simulation,SIL-container,AUTO,e2,security_label,300.0,300.0,301.0,309.001,317.001,46.5,32.000999999999976,0.0,17.000999999999976,1,1,1,,deny_and_reschedule,1,0.0,0.258505403082516,0.03,0,0,0,0,0.0,0,0.0,0,0,0,1.2163157842974466,1.0,1,0.0,nan,0.12869935979542424,0.987512413095049,0.03208333333333333,0.8638127255014042,0.0006932970000015359,0.008673934000000827,0,0,,,786,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A3-r002.json.gz,7100774adccf681e81dd923389a69eb12731b16ba41ae2682399f1dab2fa5e94
CONF-S4-A2-r008,S4,A2,8,confirmatory,simulation,SIL-container,AUTO,e2,security_label,300.0,nan,773.0472872876172,774.0472872876172,802.0472872876172,537.5,517.0472872876172,nan,502.0472872876172,0,1,1,,deny_and_reschedule,1,0.0,0.22757175614284875,0.03,1,1,1,0,0.0,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.8703534789513695,0.43666666666666665,0.8386709003048874,0.0001343889999994019,0.01836882899999992,0,0,,,787,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A2-r008.json.gz,d2787d5436e1942bb1525fdea5ab3743d695ce0a1acefb52ace2bd23d4d594c8
CONF-S4-A3-r008,S4,A3,8,confirmatory,simulation,SIL-container,AUTO,e2,security_label,300.0,300.0,301.0,309.001,317.001,49.5,32.000999999999976,0.0,17.000999999999976,1,1,1,,deny_and_reschedule,1,0.0,0.22757175614284875,0.03,0,0,0,0,0.0,0,0.0,0,0,0,1.2036318277227254,1.0,1,0.0,nan,0.05447510944459566,0.9874399768110188,0.032916666666666664,0.8620084806278326,0.0007561000000002593,0.00868193299999831,0,0,,,788,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A3-r008.json.gz,97c2123fcec6d7a8557f3a596b5037945dbb8875f41250d8ad9107aac6691bfb
CONF-S4-A5-r008,S4,A5,8,confirmatory,simulation,SIL-container,AUTO,e2,security_label,300.0,300.0,301.0,309.001,317.001,47.0,32.000999999999976,0.0,17.000999999999976,1,1,1,,deny_and_reschedule,1,0.0,0.22757175614284875,0.03,0,0,0,0,0.0,0,0.0,0,0,0,1.186109834713834,1.0,1,0.5,1.0,0.032417064585142485,0.9877458257094539,0.0325,0.8577394030742437,0.0007971249999982888,0.009227080999998805,0,0,,,789,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A5-r008.json.gz,9bd2c3aab0abade237ae3362345f9632bc9a28399af22480cf7714ed0d80bdb0
CONF-S4-A0-r008,S4,A0,8,confirmatory,simulation,SIL-container,OP-SIM,e2,security_label,300.0,nan,769.1359692635958,770.1359692635958,798.1359692635958,528.5,513.1359692635958,nan,498.1359692635958,0,1,1,,deny_and_reschedule,1,0.0,0.22757175614284875,0.03,1,1,0,0,0.0,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.8714301534762042,0.43416666666666665,0.837321454223488,0.00017080399999969131,0.01827913300000006,0,0,,,790,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A0-r008.json.gz,f29972736b92e87f80a48e461a7352cdce9e72ba18cb8768a3dc6d56ee779a74
CONF-S4-A4-r008,S4,A4,8,confirmatory,simulation,SIL-container,AUTO,e2,security_label,300.0,300.0,301.0,309.001,317.001,50.5,32.000999999999976,0.0,17.000999999999976,1,1,1,,deny_and_reschedule,1,0.0,0.22757175614284875,0.03,0,0,0,0,0.0,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.9875622276506242,0.03166666666666667,0.8672755857036917,0.00018777000000014255,0.007860713999999547,0,0,,,791,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A4-r008.json.gz,fab857464a7d8dc622f6d0b61ae3594cf3ba0f929da395c91cde1f5d5a6b0629
CONF-S4-A1-r008,S4,A1,8,confirmatory,simulation,SIL-container,AUTO,e2,security_label,300.0,nan,910.7478534628453,911.7478534628453,939.7478534628453,673.0,654.7478534628453,nan,639.7478534628453,0,1,1,,deny_and_reschedule,1,0.0,0.22757175614284875,0.03,1,1,1,0,0.0,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.8522009419492143,0.5520833333333334,0.8372433666747747,0.00016390999999771338,0.02066454200000223,0,0,,,792,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A1-r008.json.gz,d258c2d55c5cae8ee453f886452e643a5e9eaf228bef8e3025b66871d2354f5a
CONF-S3-A0-r025,S3,A0,25,confirmatory,simulation,SIL-container,OP-SIM,e1,,300.0,305.5,306.5,405.185825187491,413.185825187491,196.5,128.185825187491,5.5,113.18582518749099,1,1,1,ids,rate_limit,1,0.0,0.40819541832864825,0.03,0,0,0,26,0.010833333333333334,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.8351591989049151,0.15958333333333333,0.291703174063123,0.00011569200000138835,0.011318274000000628,0,0,,,793,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S3-A0-r025.json.gz,200db6503e3bdcf274eedfc048148a6290d7d57ef8f194d52b0121ccd5567b01
CONF-S3-A2-r025,S3,A2,25,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,305.5,306.5,314.501,322.501,109.5,37.500999999999976,5.5,22.500999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.40819541832864825,0.03,0,0,0,37,0.015416666666666667,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.9375235453910337,0.08458333333333333,0.2927136477918055,0.00013597999999959143,0.023537054999998475,0,0,,,794,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S3-A2-r025.json.gz,1bd2b62db93e588ed958b1b0203339bfb73c5762362b30a8c1b841b8ba38c739
CONF-S3-A3-r025,S3,A3,25,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,305.5,306.5,314.501,322.501,105.5,37.500999999999976,5.5,22.500999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.40819541832864825,0.03,0,0,0,37,0.015416666666666667,0,0.0,0,0,0,1.2005893333616122,1.0,1,0.5,1.0,0.2092990822477253,0.9374495955414429,0.08291666666666667,0.2960374633286546,0.0009397020000001532,0.02553422800000149,0,0,,,795,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S3-A3-r025.json.gz,64cbc9d5fce3eb8f471096cf1345d528eb45b886034a1535caf8ccf93a654ee3
CONF-S3-A5-r025,S3,A5,25,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,305.5,306.5,314.501,322.501,108.5,37.500999999999976,5.5,22.500999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.40819541832864825,0.03,0,0,0,37,0.015416666666666667,0,0.0,0,0,0,1.1938823609240732,1.0,1,0.5,1.0,0.11248789720191954,0.9375835037043108,0.08541666666666667,0.29308886166140813,0.0008889979999970876,0.024757592999996803,0,0,,,796,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S3-A5-r025.json.gz,b17f2aa35a1d28eaf88028eda6ffa2ef870e5831c111db52299564360aeeab11
CONF-S3-A1-r025,S3,A1,25,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,305.5,306.5,314.5,322.5,105.5,37.5,5.5,22.5,1,1,1,ids,rate_limit,1,0.0,0.40819541832864825,0.03,0,0,0,26,0.010833333333333334,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.937792490624998,0.08375,0.29468472482498453,0.00012751800000287972,0.009499587999997061,0,0,,,797,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S3-A1-r025.json.gz,472abb0e7dbfa286b740d73328651251d7f8fe7c66e5bcc63e86cdfab12a291a
CONF-S3-A4-r025,S3,A4,25,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,305.5,306.5,314.501,322.501,105.5,37.500999999999976,5.5,22.500999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.40819541832864825,0.03,0,0,0,37,0.015416666666666667,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.9375959110629898,0.08375,0.2944415886960006,0.00013669999999876836,0.023764665000001628,0,0,,,798,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S3-A4-r025.json.gz,ba15af4fb886eadacbcb056a1d5c7d74f331ce02519b25d2ab0d2f3105c0955a
CONF-S4-A4-r042,S4,A4,42,confirmatory,simulation,SIL-container,AUTO,e1,host_trust,300.0,300.0,301.0,309.001,317.001,46.5,32.000999999999976,0.0,17.000999999999976,1,1,1,,deny_and_reschedule,1,0.0,0.3383567485330845,0.03,0,0,0,0,0.0,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.98748355434435,0.03208333333333333,0.8620771881460123,0.00011570200000221575,0.007633500000000737,0,0,,,799,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A4-r042.json.gz,0d6dad2b3e790d7eacec56a1ef446b02ca35d547df847e93c655a7cd7d96ba40
CONF-S4-A1-r042,S4,A1,42,confirmatory,simulation,SIL-container,AUTO,e1,host_trust,300.0,nan,548.9543381232086,549.9543381232086,577.9543381232086,310.0,292.9543381232086,nan,277.9543381232086,0,1,1,,deny_and_reschedule,1,0.0,0.3383567485330845,0.03,1,1,1,0,0.0,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.9242942053822234,0.25083333333333335,0.8384578316778178,0.00011813999999787939,0.013141078000000306,0,0,,,800,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A1-r042.json.gz,6fa20bb3cd1b78f4f15646f23efe04481e2318be62334893ffedf470212f9afc
CONF-S4-A5-r042,S4,A5,42,confirmatory,simulation,SIL-container,AUTO,e1,host_trust,300.0,300.0,301.0,309.001,317.001,46.5,32.000999999999976,0.0,17.000999999999976,1,1,1,,deny_and_reschedule,1,0.0,0.3383567485330845,0.03,0,0,0,0,0.0,0,0.0,0,0,0,1.1959376699542197,1.0,1,0.5,1.0,0.0061889971539986766,0.9875057269438099,0.03166666666666667,0.8642975249669838,0.0006767500000002258,0.008866598000000891,0,0,,,801,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A5-r042.json.gz,6069bb8ef40e5603619f94c8e355992771f38eead73fcd069d56af3450f54c6d
CONF-S4-A0-r042,S4,A0,42,confirmatory,simulation,SIL-container,OP-SIM,e1,host_trust,300.0,nan,470.5475832467804,471.5475832467804,499.5475832467804,231.0,214.5475832467804,nan,199.5475832467804,0,1,1,,deny_and_reschedule,1,0.0,0.3383567485330845,0.03,1,1,0,0,0.0,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.9433000189695637,0.18708333333333332,0.8409140457510175,0.00012785099999845784,0.012182466999998809,0,0,,,802,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A0-r042.json.gz,90f839c7cf510127dd88fd5fb113116266806595e15380ee5da0fcd66c0916d7
CONF-S4-A3-r042,S4,A3,42,confirmatory,simulation,SIL-container,AUTO,e1,host_trust,300.0,nan,669.7806142188372,670.7806142188372,698.7806142188372,432.5,413.7806142188372,nan,398.7806142188372,0,1,1,,deny_and_reschedule,1,0.0,0.3383567485330845,0.03,1,1,1,0,0.0,0,0.0,0,0,0,1.2107623486793102,1.0,1,0.5,1.0,0.12406472767608112,0.8950827570304839,0.35125,0.8386665317313281,0.0009590149999993969,0.017212793999998866,0,0,,,803,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A3-r042.json.gz,f5f3e2489d9185673835635617a6a49f44a64b23b39f3504c64bd262d2678bd0
CONF-S4-A2-r042,S4,A2,42,confirmatory,simulation,SIL-container,AUTO,e1,host_trust,300.0,nan,759.8427417268999,760.8427417268999,788.8427417268999,520.0,503.84274172689993,nan,488.84274172689993,0,1,1,,deny_and_reschedule,1,0.0,0.3383567485330845,0.03,1,1,1,0,0.0,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.8735437289817681,0.42625,0.8352289695895884,0.00015554299999820387,0.019022127999999583,0,0,,,804,2026-08-30T20:06:39+00:00,data/simulation/raw/CONF-S4-A2-r042.json.gz,1418688c8e29171149b0d796844f17716623d04ecb08f0e2d2fc7489ed32026e
CONF-S1-A4-r026,S1,A4,26,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,328.5,329.5,337.501,345.501,93.0,60.500999999999976,28.5,45.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.6843132870100112,0.03,0,0,0,34,0.014166666666666666,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.9755749854279683,0.07083333333333333,0.7395735014984555,0.00013105200000040895,0.023904181999998997,0,0,,,805,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S1-A4-r026.json.gz,6666a07d7507060a793dec425c97c743a2386410954fdfd2a82f09cb6bba4de9
CONF-S1-A5-r026,S1,A5,26,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,328.5,329.5,337.501,345.501,91.0,60.500999999999976,28.5,45.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.6843132870100112,0.03,0,0,0,34,0.014166666666666666,0,0.0,0,0,0,1.8675422021141577,1.0,1,0.8,1.0,0.032720188550830864,0.9756200440705557,0.07041666666666667,0.7398774653494259,0.0008843349999985151,0.025078879000002274,0,0,,,806,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S1-A5-r026.json.gz,daee6a33162eecaedf4203cd74c9e9c6aaaff0b31a467904c0805a495a3944a3
CONF-S1-A0-r026,S1,A0,26,confirmatory,simulation,SIL-container,OP-SIM,e0,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,24,0.01,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.7542127398296714,0.746875,0.7381754456780627,0.000136056999998857,0.026085823999999036,1,0,,,807,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S1-A0-r026.json.gz,9ba6c6d94b44456b19b579b95618c1bddb72232aeb78aca31dcd0e348a30874c
CONF-S1-A2-r026,S1,A2,26,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,328.5,329.5,337.501,345.501,91.0,60.500999999999976,28.5,45.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.6843132870100112,0.03,0,0,0,34,0.014166666666666666,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.9755989717769461,0.06958333333333333,0.7412369306507163,0.00014019300000001067,0.023601145000000656,0,0,,,808,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S1-A2-r026.json.gz,7ccf4e313a3f59343ea3b1f08d76d2f0127246f186c6432fc7deef01987c7ce2
CONF-S1-A1-r026,S1,A1,26,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,24,0.01,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.7541957298293597,0.746875,0.7379320297186981,0.00011293800000089504,0.025828125000000313,1,0,,,809,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S1-A1-r026.json.gz,72178dc7e6136f436a97d237944f7cee737557dcaab21a5109845a77fee45e87
CONF-S1-A3-r026,S1,A3,26,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,328.5,329.5,337.501,345.501,89.5,60.500999999999976,28.5,45.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.6843132870100112,0.03,0,0,0,34,0.014166666666666666,0,0.0,0,0,0,1.6838100622885621,1.0,1,0.6,1.0,0.19960474194430944,0.975491295527274,0.07,0.7413956952721777,0.0008020959999974764,0.024339376000000357,0,0,,,810,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S1-A3-r026.json.gz,c9f64e3d828a6e95e3d6cf68ba7b4da0b49f5a85981f36238b7ddb723cccabc2
CONF-S3-A1-r009,S3,A1,9,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,306.0,307.0,315.0,323.0,106.5,38.0,6.0,23.0,1,1,1,ids,rate_limit,1,0.0,0.40592518418664414,0.03,0,0,0,28,0.011666666666666667,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.937120988445915,0.08458333333333333,0.29558927736000984,0.00014016700000141213,0.009685231000002403,0,0,,,811,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S3-A1-r009.json.gz,d0d8ccc6e88d0d739aaca0f567f87fcb11a809ae14d3fbca45e3891cd039e9a5
CONF-S3-A3-r009,S3,A3,9,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,306.0,307.0,315.001,323.001,106.0,38.000999999999976,6.0,23.000999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.40592518418664414,0.03,0,0,0,40,0.016666666666666666,0,0.0,0,0,0,1.1918540601597203,1.0,1,0.5,1.0,0.211289370844308,0.9370952644532137,0.08375,0.2923998028083992,0.0010832729999989965,0.027927161999997452,0,0,,,812,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S3-A3-r009.json.gz,4d26f8d093421e995cb46337462485d0b22bbcb6569563523df8796b64c962df
CONF-S3-A2-r009,S3,A2,9,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,306.0,307.0,315.001,323.001,103.0,38.000999999999976,6.0,23.000999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.40592518418664414,0.03,0,0,0,40,0.016666666666666666,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.9371003517059893,0.0825,0.2925471920292659,0.0001561529999989375,0.026154783000002624,0,0,,,813,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S3-A2-r009.json.gz,a7a20861183c80b163314723b8dee7045ccc7a50418bf25d873d40d16c8760f3
CONF-S3-A5-r009,S3,A5,9,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,306.0,307.0,315.001,323.001,111.5,38.000999999999976,6.0,23.000999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.40592518418664414,0.03,0,0,0,40,0.016666666666666666,0,0.0,0,0,0,1.1866698703867151,1.0,1,0.5,1.0,0.11544077955910004,0.937069196403566,0.08458333333333333,0.2928183579378785,0.0010976470000017002,0.027723160999997276,0,0,,,814,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S3-A5-r009.json.gz,c67eb788024b0454fcd2223a9a3b2c754b7e162c7ed3a2792505a5a0aa2c9474
CONF-S3-A0-r009,S3,A0,9,confirmatory,simulation,SIL-container,OP-SIM,e1,,300.0,306.0,307.0,460.69793271268003,468.69793271268003,250.5,183.69793271268003,6.0,168.69793271268003,1,1,1,ids,rate_limit,1,0.0,0.40592518418664414,0.03,0,0,0,28,0.011666666666666667,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.7725975405347437,0.20625,0.2881058557262265,0.00014628999999999337,0.014334580999999957,0,0,,,815,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S3-A0-r009.json.gz,c09bcbace64d693cf7587c7c1d4ffb71f7e3244a2c2dfb0284c3e4e8aa08cec8
CONF-S3-A4-r009,S3,A4,9,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,306.0,307.0,315.001,323.001,109.5,38.000999999999976,6.0,23.000999999999976,1,1,1,anomaly,rate_limit,1,0.0,0.40592518418664414,0.03,0,0,0,40,0.016666666666666666,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.9371683510374947,0.08333333333333333,0.2926004672591984,0.0001407130000004031,0.026002951999998913,0,0,,,816,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S3-A4-r009.json.gz,b905d09d502d23d752f143df69104824acf5691c9c9193bb8c1178d91bdb4871
CONF-S4-A2-r028,S4,A2,28,confirmatory,simulation,SIL-container,AUTO,e0,host_trust,300.0,nan,847.3776098939273,848.3776098939273,876.3776098939273,606.5,591.3776098939273,nan,576.3776098939273,0,1,1,,deny_and_reschedule,1,0.0,0.5461497148803012,0.03,1,1,1,0,0.0,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.8546521887514932,0.49916666666666665,0.8380416317990182,0.00013654299999998898,0.02028236800000016,0,0,,,817,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S4-A2-r028.json.gz,e2b739399bd44a6702e511528733b7a0e9d7ed8700632c455150b286c87700a0
CONF-S4-A4-r028,S4,A4,28,confirmatory,simulation,SIL-container,AUTO,e0,host_trust,300.0,300.0,301.0,309.001,317.001,47.5,32.000999999999976,0.0,17.000999999999976,1,1,1,,deny_and_reschedule,1,0.0,0.5461497148803012,0.03,0,0,0,0,0.0,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.9877212333045107,0.03166666666666667,0.8600951797063979,0.00020641599999748905,0.0077308059999978695,0,0,,,818,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S4-A4-r028.json.gz,dac10c5936b72f50e6e71245b4643c4b15d9a106263190c99bab9ead39fd7cab
CONF-S4-A3-r028,S4,A3,28,confirmatory,simulation,SIL-container,AUTO,e0,host_trust,300.0,nan,1040.0911338865624,1041.0911338865624,1069.0911338865624,799.5,784.0911338865624,nan,769.0911338865624,0,1,1,,deny_and_reschedule,1,0.0,0.5461497148803012,0.03,1,1,1,0,0.0,0,0.0,0,0,0,1.4691513366884767,1.0,1,0.2,1.0,0.1256418150761034,0.8525538804546079,0.66,0.8375988442084851,0.000883457999997006,0.024979098999999394,0,0,,,819,2026-08-30T20:06:40+00:00,data/simulation/raw/CONF-S4-A3-r028.json.gz,e6899cef6b5f31a98173ff307f69afe72a182c7cf917a361ed4b7b760a9052b1
