run_id,replicate_id,truth_id,kind,cause,site_id,target,stage,intensity,onset_utc,end_utc,onset_step,end_step,expected_observable,notes
compound-challenge,0,transition:power_state:425,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:07:05Z,2026-09-03T09:07:06Z,425,426,power_state,
compound-challenge,0,transition:shed_groups:425,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:07:05Z,2026-09-03T09:07:06Z,425,426,shed_groups,
compound-challenge,0,transition:ap_online:site_a:425,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:07:05Z,2026-09-03T09:07:06Z,425,426,ap_online:site_a,
compound-challenge,0,transition:protection_trip:426,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:07:06Z,2026-09-03T09:07:07Z,426,427,protection_trip,
compound-challenge,0,transition:power_state:427,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:07:07Z,2026-09-03T09:07:08Z,427,428,power_state,
compound-challenge,0,transition:protection_trip:427,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:07:07Z,2026-09-03T09:07:08Z,427,428,protection_trip,
compound-challenge,0,transition:shed_groups:427,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:07:07Z,2026-09-03T09:07:08Z,427,428,shed_groups,
compound-challenge,0,transition:ap_online:site_a:427,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:07:07Z,2026-09-03T09:07:08Z,427,428,ap_online:site_a,
compound-challenge,0,transition:power_state:442,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:07:22Z,2026-09-03T09:07:23Z,442,443,power_state,
compound-challenge,0,transition:shed_groups:442,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:07:22Z,2026-09-03T09:07:23Z,442,443,shed_groups,
compound-challenge,0,transition:ap_online:site_a:442,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:07:22Z,2026-09-03T09:07:23Z,442,443,ap_online:site_a,
compound-challenge,0,transition:protection_trip:443,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:07:23Z,2026-09-03T09:07:24Z,443,444,protection_trip,
compound-challenge,0,transition:power_state:444,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:07:24Z,2026-09-03T09:07:25Z,444,445,power_state,
compound-challenge,0,transition:protection_trip:444,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:07:24Z,2026-09-03T09:07:25Z,444,445,protection_trip,
compound-challenge,0,transition:shed_groups:444,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:07:24Z,2026-09-03T09:07:25Z,444,445,shed_groups,
compound-challenge,0,transition:ap_online:site_a:444,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:07:24Z,2026-09-03T09:07:25Z,444,445,ap_online:site_a,
compound-challenge,0,transition:power_state:459,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:07:39Z,2026-09-03T09:07:40Z,459,460,power_state,
compound-challenge,0,transition:shed_groups:459,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:07:39Z,2026-09-03T09:07:40Z,459,460,shed_groups,
compound-challenge,0,transition:ap_online:site_a:459,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:07:39Z,2026-09-03T09:07:40Z,459,460,ap_online:site_a,
compound-challenge,0,transition:protection_trip:460,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:07:40Z,2026-09-03T09:07:41Z,460,461,protection_trip,
compound-challenge,0,transition:power_state:461,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:07:41Z,2026-09-03T09:07:42Z,461,462,power_state,
compound-challenge,0,transition:protection_trip:461,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:07:41Z,2026-09-03T09:07:42Z,461,462,protection_trip,
compound-challenge,0,transition:shed_groups:461,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:07:41Z,2026-09-03T09:07:42Z,461,462,shed_groups,
compound-challenge,0,transition:ap_online:site_a:461,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:07:41Z,2026-09-03T09:07:42Z,461,462,ap_online:site_a,
compound-challenge,0,transition:power_state:476,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:07:56Z,2026-09-03T09:07:57Z,476,477,power_state,
compound-challenge,0,transition:shed_groups:476,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:07:56Z,2026-09-03T09:07:57Z,476,477,shed_groups,
compound-challenge,0,transition:ap_online:site_a:476,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:07:56Z,2026-09-03T09:07:57Z,476,477,ap_online:site_a,
compound-challenge,0,transition:protection_trip:477,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:07:57Z,2026-09-03T09:07:58Z,477,478,protection_trip,
compound-challenge,0,transition:power_state:478,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:07:58Z,2026-09-03T09:07:59Z,478,479,power_state,
