t_rel_s,mean,sd,ci95_lo,ci95_hi,n,scenario,method
130.0,0.9921805000000001,0.016838470825370155,0.9842998530716454,1.0,20,S2,framework
131.0,0.9933555000000001,0.016314329986080844,0.9857201585354257,1.0,20,S2,framework
132.0,0.9926845,0.015172297635042494,0.9855836461283092,0.9997853538716908,20,S2,framework
133.0,0.9931034999999999,0.016260085542275152,0.9854935457165949,1.0,20,S2,framework
134.0,0.9934135,0.015313379865161594,0.9862466176121236,1.0,20,S2,framework
135.0,0.9933725000000001,0.015132054466212482,0.9862904805110818,1.0,20,S2,framework
136.0,0.9935409999999999,0.016502715215190627,0.9858174915342455,1.0,20,S2,framework
137.0,0.994126,0.01579389069095689,0.9867342316232107,1.0,20,S2,framework
138.0,0.9940539999999999,0.01602649365729662,0.9865533700839876,1.0,20,S2,framework
139.0,0.994394,0.015058241457403778,0.9873465260625853,1.0,20,S2,framework
140.0,0.9944945000000001,0.014659882772203084,0.9876334636661819,1.0,20,S2,framework
141.0,0.9947010000000001,0.014349699758458186,0.9879851337852412,1.0,20,S2,framework
142.0,0.9946950000000001,0.01532973495153163,0.9875204631960843,1.0,20,S2,framework
143.0,0.9945394999999999,0.01492464315891851,0.9875545519909495,1.0,20,S2,framework
144.0,0.9948429999999998,0.01580296444541839,0.9874469849754022,1.0,20,S2,framework
145.0,0.9951295,0.016426234624750985,0.9874417855523828,1.0,20,S2,framework
146.0,0.9953245000000001,0.014727758780079573,0.9884316967166453,1.0,20,S2,framework
147.0,0.9950065000000002,0.01575634050319527,0.9876323056520472,1.0,20,S2,framework
148.0,0.9955270000000003,0.014876837560095689,0.9885644256999065,1.0,20,S2,framework
149.0,0.9949379999999998,0.01525666984426293,0.9877976587188924,1.0,20,S2,framework
150.0,0.9949899999999999,0.016050942257961703,0.9874779277866595,1.0,20,S2,framework
151.0,0.9948325,0.0153560921821036,0.9876456276324632,1.0,20,S2,framework
152.0,0.9964459999999999,0.007871488456849549,0.9927620300022263,1.0,20,S2,framework
153.0,0.9972654999999999,0.007423747439981475,0.9937910792484655,1.0,20,S2,framework
154.0,0.9959650000000002,0.008126650439659683,0.9921616105183007,0.9997683894816998,20,S2,framework
155.0,0.9966229999999999,0.007621204560131461,0.9930561664715852,1.0,20,S2,framework
156.0,0.9962794999999998,0.008041925977093587,0.9925157627873574,1.0,20,S2,framework
157.0,0.997403,0.006562414590922922,0.9943316954305478,1.0,20,S2,framework
158.0,0.996617,0.0074051511943056545,0.9931512825593473,1.0,20,S2,framework
159.0,0.996763,0.007081695529952378,0.9934486644701027,1.0,20,S2,framework
160.0,0.9967440000000002,0.006165563448021522,0.9938584274826301,0.9996295725173703,20,S2,framework
161.0,0.997151,0.006072120846866231,0.9943091599661439,0.9999928400338561,20,S2,framework
162.0,0.9972285,0.004810085101555952,0.994977310876366,0.9994796891236339,20,S2,framework
163.0,0.9970460000000003,0.00424640454725492,0.995058621496398,0.9990333785036026,20,S2,framework
164.0,0.99773,0.0028449197565226085,0.9963985365688388,0.9990614634311612,20,S2,framework
165.0,0.9975605,0.004078534921422532,0.9956516868996875,0.9994693131003124,20,S2,framework
166.0,0.9974640000000001,0.003466890613549241,0.995841445247377,0.9990865547526232,20,S2,framework
167.0,0.9971560000000002,0.003714699676179817,0.9954174670360246,0.9988945329639757,20,S2,framework
168.0,0.9978310000000002,0.0027216653183782863,0.9965572214215458,0.9991047785784547,20,S2,framework
169.0,0.9977875,0.0021304308311503096,0.9967904276791405,0.9987845723208596,20,S2,framework
170.0,0.9983244999999998,0.0017792768341749466,0.9974917728085967,0.999157227191403,20,S2,framework
171.0,0.9980604999999999,0.0021459128225781356,0.9970561818841122,0.9990648181158877,20,S2,framework
172.0,0.9991389999999998,0.0016361311876368387,0.9983732670333928,0.9999047329666068,20,S2,framework
173.0,0.9985185,0.001690397882156738,0.9977273694385689,0.9993096305614311,20,S2,framework
174.0,0.9981949999999999,0.0018582773573506599,0.9973252994256359,0.999064700574364,20,S2,framework
175.0,0.9980224999999999,0.002054125181958952,0.9970611398222532,0.9989838601777467,20,S2,framework
176.0,0.9984404999999998,0.0018893537603050852,0.9975562552213534,0.9993247447786463,20,S2,framework
177.0,0.9976939999999999,0.002223369656979911,0.9966534309697364,0.9987345690302634,20,S2,framework
178.0,0.9986435,0.001356742519108875,0.9980085249552546,0.9992784750447454,20,S2,framework
179.0,0.9979330000000001,0.002512629362995948,0.9967570532601243,0.9991089467398758,20,S2,framework
180.0,0.9990325,0.0015881630401521263,0.9982892168174652,0.9997757831825348,20,S2,framework
181.0,0.9987639999999999,0.0016043244192198982,0.9980131530592337,0.9995148469407661,20,S2,framework
182.0,0.9980735000000001,0.002037860784977069,0.9971197517943526,0.9990272482056475,20,S2,framework
183.0,0.9986265,0.0022755734384291354,0.9975614988479486,0.9996915011520513,20,S2,framework
184.0,0.9979780000000001,0.002290250733228271,0.9969061296625356,0.9990498703374647,20,S2,framework
185.0,0.9985779999999999,0.0016558972762444185,0.997803016219166,0.9993529837808337,20,S2,framework
186.0,0.9985645,0.0019422707139623442,0.997655489324698,0.9994735106753019,20,S2,framework
187.0,0.9985585,0.002269939194641226,0.9974961357552107,0.9996208642447894,20,S2,framework
188.0,0.9984860000000001,0.0012808689484712639,0.9978865348793796,0.9990854651206206,20,S2,framework
