t,weighted_x,weighted_q,reconfig_failure_prob,max_degradation,max_backlog
176.85000000000002,0.00016696244713806523,0.27554068311517965,0.0017480354118052377,0.002485335735718408,0.36036595394149734
176.9,0.0001669211001398402,0.2755406703679703,0.001748034292716416,0.0024847569521768698,0.3603659048065143
176.95000000000002,0.00016687977606325672,0.2755406576279939,0.001748033174250041,0.0024841784710195602,0.360365855699176
177.0,0.0001668384748886287,0.27554064489524416,0.001748032056405724,0.0024836002920025635,0.3603658066194583
177.05,0.0001667971965961597,0.27554063216971475,0.0017480309391828541,0.0024830224148771896,0.3603657575673372
177.10000000000002,0.00016675594116625188,0.2755406194513992,0.0017480298225808766,0.002482444839401743,0.3603657085427886
177.15,0.00016671470857913047,0.27554060674029135,0.0017480287065992917,0.0024818675653272004,0.36036565954578864
177.20000000000002,0.00016667349881527,0.2755405940363848,0.0017480275912375443,0.00248129059241331,0.3603656105763133
177.25,0.00016663231185499368,0.2755405813396732,0.0017480264764951348,0.002480713920413602,0.3603655616343386
177.3,0.0001665911476788037,0.27554056865015025,0.001748025362371508,0.002480137549087713,0.3603655127198407
177.35000000000002,0.0001665500062670598,0.27554055596780963,0.001748024248866109,0.002479561478189285,0.36036546383279566
177.4,0.00016650888760020888,0.27554054329264516,0.0017480231359783827,0.0024789857074747346,0.36036541497317975
177.45000000000002,0.00016646779165880283,0.2755405306246504,0.0017480220237078847,0.0024784102367038097,0.3603653661409691
177.5,0.00016642671842327227,0.2755405179638193,0.0017480209120540602,0.00247783506563104,0.36036531733613986
177.55,0.00016638566787417183,0.27554050531014534,0.0017480198010162984,0.002477260194015174,0.3603652685586683
177.60000000000002,0.00016634463999205227,0.2755404926636223,0.0017480186905942108,0.002476685621614072,0.3603652198085307
177.65,0.00016630363475751613,0.2755404800242442,0.0017480175807871312,0.002476111348187038,0.3603651710857033
177.70000000000002,0.00016626265215107278,0.27554046739200433,0.00174801647159456,0.002475537373489267,0.3603651223901625
177.75,0.00016622169215347018,0.2755404547668968,0.0017480153630159978,0.0024749636972843936,0.3603650737218846
177.8,0.00016618075474523274,0.27554044214891527,0.0017480142550509448,0.0024743903193270578,0.36036502508084595
177.85000000000002,0.00016613983990703394,0.27554042953805347,0.0017480131476988459,0.0024738172393767854,0.360364976467023
177.9,0.00016609894761961073,0.27554041693430525,0.001748012040959146,0.0024732444571951007,0.36036492788039215
177.95000000000002,0.00016605807786361992,0.27554040433766436,0.001748010934831401,0.002472671972539753,0.36036487932092987
178.0,0.00016601723061986171,0.2755403917481246,0.0017480098293149449,0.002472099785173487,0.36036483078861264
178.05,0.0001659764058690204,0.27554037916567975,0.001748008724409389,0.002471527894854053,0.36036478228341706
178.10000000000002,0.0001659356035918722,0.27554036659032377,0.001748007620114178,0.0024709563013419755,0.3603647338053196
178.15,0.00016589482376922523,0.2755403540220502,0.0017480065164287018,0.0024703850043984454,0.3603646853542967
178.20000000000002,0.0001658540663819465,0.27554034146085304,0.0017480054133525713,0.0024698140037864302,0.36036463693032517
178.25,0.00016581333141077822,0.2755403289067261,0.0017480043108851762,0.002469243299263457,0.3603645885333815
178.3,0.0001657726188366542,0.27554031635966325,0.0017480032090260167,0.002468672890593715,0.3603645401634424
178.35000000000002,0.00016573192864045486,0.27554030381965827,0.0017480021077745378,0.0024681027775389497,0.36036449182048447
178.4,0.00016569126080308083,0.2755402912867051,0.0017480010071302954,0.0024675329598610185,0.36036444350448454
178.45000000000002,0.00016565061530543214,0.27554027876079756,0.0017479999070927343,0.0024669634373211125,0.36036439521541924
178.5,0.00016560999212850952,0.2755402662419294,0.0017479988076612996,0.002466394209683642,0.3603643469532654
178.55,0.00016556939125319096,0.2755402537300948,0.0017479977088354914,0.0024658252767079114,0.36036429871799974
